Year,Month,Full-Time,Part-Time,All,Full-Time-Normalised,Part-Time-Normalised,All-Normalised,Full-Time-LogNormed,Part-Time-LogNormed,All-LogNormed,Full-Time-Diff,Part-Time-Diff,All-Diff
2020,5,2572.02,893.4233333333333,2111.596666666667,0.6334494285574571,0.7468569310794573,0.6134247266503123,-0.6586986484993956,-0.42109619001274695,-0.7050417732501529,0.06532387191675226,0.06504389256327259,0.07508133838597564
2020,6,2580.6800000000003,898.1141666666666,2120.9783333333335,0.6987733004742127,0.8119008236427298,0.6885060650362881,-0.5171036097141612,-0.30062458666086833,-0.538458731799111,0.0653238719167556,0.06504389256327248,0.07508133838597575
2020,7,2589.34,902.8050000000001,2130.36,0.7640971723909649,0.8769447162060039,0.7635874034222638,-0.38817197336456916,-0.18944219881872537,-0.38913479147778995,0.06532387191675215,0.06504389256327414,0.07508133838597575
2020,8,2598.0,907.4958333333334,2139.741666666667,0.829421044307717,0.9419886087692764,0.8386687418082395,-0.26982344270832853,-0.08621848109117301,-0.25382700879876435,0.06532387191675215,0.06504389256327248,0.07508133838597564
2020,9,2606.6600000000003,912.1866666666667,2149.1233333333334,0.8947449162244726,1.007032501332549,0.9137500801942152,-0.1604516533494508,0.010110246159611203,-0.13012846720582602,0.0653238719167556,0.06504389256327259,0.07508133838597575
2020,10,2615.32,916.8775,2158.505,0.9600687881412248,1.0720763938958215,0.9888314185801909,-0.05879031743389289,0.10040771285518789,-0.01620351152602021,0.06532387191675215,0.06504389256327259,0.07508133838597564
2020,11,2623.98,921.5683333333334,2167.8866666666668,1.025392660057977,1.1371202864590941,1.0639127569661666,0.036176475818533775,0.18538487296296607,0.08937985172940266,0.06532387191675226,0.06504389256327259,0.07508133838597575
2020,12,2632.6400000000003,926.2591666666667,2177.2683333333334,1.0907165319747325,1.2021641790223665,1.1389940953521422,0.1252762061050978,0.26563393771856597,0.1877602680045295,0.06532387191675548,0.06504389256327237,0.07508133838597564
2021,1,2641.3,930.95,2186.65,1.1560404038914847,1.267208071585639,1.214075433738118,0.20919182126007296,0.3416534299236949,0.2798580628612604,0.06532387191675215,0.06504389256327259,0.07508133838597586
2021,2,2652.125,935.6408333333334,2196.7533333333336,1.237695243787425,1.3322519641489117,1.2949322596922468,0.30765612521303226,0.41386696007547086,0.37287662983290903,0.08165483989594025,0.06504389256327259,0.08085682595412869
2021,3,2662.9500000000003,940.3316666666667,2206.8566666666666,1.3193500836833687,1.3972958567121843,1.375789085646372,0.39982742810706273,0.4826375224085918,0.460259315668686,0.0816548398959438,0.06504389256327259,0.08085682595412513
2021,4,2673.775,945.0225,2216.96,1.4010049235793087,1.4623397492754566,1.4566459116005008,0.48646202586935244,0.5482785354018261,0.5426502228644292,0.08165483989594002,0.06504389256327237,0.08085682595412891
2021,5,2684.6,949.7133333333334,2227.0633333333335,1.482659763475249,1.5273836418387292,1.5375027375546295,0.5681875702382795,0.6110624777616303,0.6205889792017781,0.08165483989594025,0.06504389256327259,0.08085682595412869
2021,6,2695.425,954.4041666666667,2237.1666666666665,1.5643146033711928,1.5924275344020018,1.6183595635087549,0.6455306859702292,0.6712277221597044,0.6945321781389634,0.0816548398959438,0.06504389256327259,0.08085682595412536
2021,7,2706.25,959.095,2247.27,1.6459694432671328,1.6574714269652744,1.6992163894628836,0.7189375529793615,0.7289840000326969,0.7648695865576662,0.08165483989594002,0.06504389256327259,0.08085682595412869
2021,8,2717.075,963.7858333333334,2257.3733333333334,1.727624283163073,1.722515319528547,1.7800732154170125,0.7887895000511426,0.7845168138785255,0.8319365812741174,0.08165483989594025,0.06504389256327259,0.08085682595412891
2021,9,2727.9,968.4766666666667,2267.4766666666665,1.8092791230590168,1.7875592120918193,1.8609300413711376,0.8554149941334896,0.8379910313043869,0.8960238206501363,0.0816548398959438,0.06504389256327237,0.08085682595412513
2021,10,2738.725,973.1675,2277.58,1.8909339629549569,1.852603104655092,1.9417868673252663,0.9190989809603564,0.8895538364233062,0.9573848576431793,0.08165483989594002,0.06504389256327259,0.08085682595412869
2021,11,2749.5499999999997,977.8583333333333,2287.6833333333334,1.972588802850897,1.9176469972183645,2.022643693279395,0.9800902495663815,0.9393371717462302,1.0162421986837742,0.08165483989594025,0.06504389256327259,0.08085682595412891
2021,12,2760.375,982.5491666666667,2297.7866666666664,2.0542436427468407,1.982690889781637,2.1035005192335205,1.0386073020732958,0.987459772604464,1.07279217422533,0.08165483989594358,0.06504389256327259,0.08085682595412536
2022,1,2771.2,987.24,2307.89,2.135898482642781,2.0477347823449095,2.184357345187649,1.094843078641435,1.0340288730658305,1.1272088901215356,0.08165483989594025,0.06504389256327237,0.08085682595412846
