,GDP,Month,Year,Date,GDP_Norm,GDP_Norm_Diff,GDP_Norm_Diff_lag_1,GDP_Norm_Diff_lag_2,GDP_Norm_Diff_lag_3,GDP_Norm_Diff_lag_4,GDP_Norm_Diff_lag_5,GDP_Norm_Diff_lag_6,GDP_Norm_Diff_lag_7,GDP_Norm_Diff_lag_8,GDP_Norm_Diff_lag_9,GDP_Norm_Diff_lag_10,GDP_Norm_Diff_lag_11,GDP_Norm_Diff_lag_12
58,557458.0,1,2019,2019-01-01,1.002565806511554,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492,0.010664308545635603
59,557798.1,2,2019,2019-02-01,1.0149613339769357,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949,0.021962789916610492
60,557683.4,3,2019,2019-03-01,1.0107808958696767,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326,0.03225169730701949
61,558071.0,4,2019,2019-04-01,1.0249076422548045,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294,0.036464937456969326
62,559120.4,5,2019,2019-05-01,1.0631548240312607,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304,0.03966860362635294
63,560639.9,6,2019,2019-06-01,1.118535606106088,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285,0.040944238619850304
64,561480.0,7,2019,2019-07-01,1.1491544906214295,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127,0.030695422614950285
65,561449.0,8,2019,2019-08-01,1.148024642484332,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998,0.018518575434168127
66,560831.9,9,2019,2019-09-01,1.1255333752132726,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294,0.009986399663377998
67,561339.0,10,2019,2019-10-01,1.1440155039333408,0.01848212872006827,-0.022491267271059323,-0.0011298481370976,0.03061888451534145,0.05538078207482733,0.03824718177645625,0.014126746385127786,-0.004180438107258988,0.01239552746538175,0.034784743936963736,0.05225729867646178,0.04022988302349262,0.023285805638439294
